	1.82403		1.00026		ipdb
	0.548236		0.99974		ipdb
	1.08344		1.00026		lmcut
	0.922985		0.99974		lmcut
	1.82403		1.00026		mands
	0.548236		0.99974		mands
	0.548236		0.99974		mands
	0.548236		0.99974		mands
	0.616736		0.99974		mands
	0.803514		0.99974		mands
	0.632193		0.99974		mands
	1.82403		1.00026		mands
	1.82403		1.00026		mands
	1.62144		1.00026		mands
	1.24453		1.00026		mands
	1.5818		1.00026		mands
	1.26365		1.00005		ipdb
	0.791357		0.99995		ipdb
	0.633832		1.00005		lmcut
	1.5777		0.99995		lmcut
	1.26365		1.00005		mands
	1.26365		1.00005		mands
	1.26365		1.00005		mands
	1.26365		1.00005		mands
	0.791357		0.99995		mands
	0.791357		0.99995		mands
	0.791357		0.99995		mands
	0.791357		0.99995		mands
	0.791357		0.99995		mands
	0.791357		0.99995		mands
	0.791357		0.99995		mands
	1.26365		1.00005		mands
	1.26365		1.00005		mands
	1.26365		1.00005		mands
all_instances_solved: 3		---
